lead_id,full_name,age,gender,occupation,annual_income,city,existing_policy,product_interested,website_visits,email_opens,calls_answered,form_submitted,last_interaction_days,lead_source,email,contact_number,conversion_target,income_to_premium_ratio,claim_frequency,is_fraud
LDX-10809,Large Lead User 9809,54,F,Doctor,70501.54,Houston,False,Life,5,9,4,True,20,Paid Search,large_lead_9809@example.com,555-01310,1,43.76,0.63,0
LDX-10810,Large Lead User 9810,57,F,Student,141137.63,New York,True,Life,8,0,2,False,15,Paid Search,large_lead_9810@example.com,555-01311,1,29.33,1.45,0
LDX-10811,Large Lead User 9811,42,M,Sales,32604.16,Chicago,True,Home,8,4,4,False,17,Paid Search,large_lead_9811@example.com,555-01312,0,30.97,0.31,0
LDX-10812,Large Lead User 9812,73,F,Teacher,66036.29,Houston,True,Life,18,0,3,False,19,Organic,large_lead_9812@example.com,555-01313,1,80.21,1.45,0
LDX-10813,Large Lead User 9813,71,Other,Student,70126.76,New York,False,Auto,13,4,3,True,30,Social Media,large_lead_9813@example.com,555-01314,0,58.59,0.45,0
LDX-10814,Large Lead User 9814,31,Other,Student,69219.8,New York,True,Health,7,4,1,False,2,Paid Search,large_lead_9814@example.com,555-01315,0,21.9,1.94,1
LDX-10815,Large Lead User 9815,27,Other,Teacher,87102.56,Los Angeles,False,Home,1,7,4,False,13,Paid Search,large_lead_9815@example.com,555-01316,0,60.51,0.87,0
LDX-10816,Large Lead User 9816,69,Other,Sales,92909.73,Houston,False,Life,7,3,0,False,9,Social Media,large_lead_9816@example.com,555-01317,0,63.45,1.85,1
LDX-10817,Large Lead User 9817,23,M,Teacher,122361.76,Chicago,True,Auto,5,1,2,True,20,Paid Search,large_lead_9817@example.com,555-01318,0,95.4,1.25,1
LDX-10818,Large Lead User 9818,31,M,Doctor,134250.28,Los Angeles,True,Home,9,8,0,False,11,Referral,large_lead_9818@example.com,555-01319,1,66.07,0.9,0
LDX-10819,Large Lead User 9819,31,M,Doctor,113408.54,Los Angeles,False,Auto,0,7,3,True,19,Organic,large_lead_9819@example.com,555-01320,0,44.98,0.51,0
LDX-10820,Large Lead User 9820,39,F,Student,109557.8,New York,False,Health,11,9,0,True,1,Paid Search,large_lead_9820@example.com,555-01321,0,27.9,0.77,0
LDX-10821,Large Lead User 9821,51,Other,Teacher,97282.5,New York,False,Life,0,5,0,False,8,Paid Search,large_lead_9821@example.com,555-01322,0,99.64,0.98,0
LDX-10822,Large Lead User 9822,54,Other,Doctor,63105.39,Los Angeles,True,Life,1,6,5,True,9,Organic,large_lead_9822@example.com,555-01323,0,75.69,1.63,1
LDX-10823,Large Lead User 9823,55,F,Student,145272.68,Chicago,False,Home,19,3,5,True,22,Paid Search,large_lead_9823@example.com,555-01324,1,87.63,0.31,0
LDX-10824,Large Lead User 9824,41,Other,Teacher,112623.85,Chicago,True,Auto,16,2,1,False,14,Paid Search,large_lead_9824@example.com,555-01325,0,75.44,0.29,0
LDX-10825,Large Lead User 9825,70,F,Teacher,68242.49,Los Angeles,True,Home,13,2,3,True,10,Social Media,large_lead_9825@example.com,555-01326,0,64.5,1.79,0
LDX-10826,Large Lead User 9826,61,Other,Sales,57709.36,Chicago,True,Health,7,7,1,False,22,Paid Search,large_lead_9826@example.com,555-01327,1,24.74,1.56,1
LDX-10827,Large Lead User 9827,36,M,Engineer,33867.55,Los Angeles,False,Health,0,5,2,False,14,Paid Search,large_lead_9827@example.com,555-01328,0,48.48,0.41,0
LDX-10828,Large Lead User 9828,71,Other,Student,35019.15,New York,True,Health,12,7,5,True,11,Paid Search,large_lead_9828@example.com,555-01329,1,56.68,1.14,0
LDX-10829,Large Lead User 9829,47,F,Sales,148059.68,Houston,False,Life,1,7,4,True,13,Referral,large_lead_9829@example.com,555-01330,0,36.5,0.1,0
LDX-10830,Large Lead User 9830,25,M,Student,112794.36,Phoenix,True,Health,4,6,3,False,27,Referral,large_lead_9830@example.com,555-01331,1,12.24,1.0,0
LDX-10831,Large Lead User 9831,51,Other,Engineer,100837.86,New York,True,Health,6,10,3,False,3,Organic,large_lead_9831@example.com,555-01332,0,57.14,1.81,1
LDX-10832,Large Lead User 9832,46,Other,Teacher,117224.86,Los Angeles,True,Home,16,0,4,False,6,Social Media,large_lead_9832@example.com,555-01333,1,37.86,1.54,0
LDX-10833,Large Lead User 9833,71,Other,Doctor,145315.93,New York,False,Health,9,7,5,True,6,Referral,large_lead_9833@example.com,555-01334,1,31.41,0.41,0
LDX-10834,Large Lead User 9834,59,Other,Doctor,109136.47,Phoenix,True,Auto,14,2,3,True,15,Organic,large_lead_9834@example.com,555-01335,1,68.79,0.49,0
LDX-10835,Large Lead User 9835,24,F,Teacher,47444.93,Los Angeles,False,Home,1,7,5,False,19,Organic,large_lead_9835@example.com,555-01336,1,18.38,1.84,1
LDX-10836,Large Lead User 9836,41,M,Engineer,68738.62,Chicago,False,Health,12,8,0,True,25,Paid Search,large_lead_9836@example.com,555-01337,0,65.08,0.59,0
LDX-10837,Large Lead User 9837,28,F,Sales,98564.05,Phoenix,False,Life,20,8,4,False,3,Paid Search,large_lead_9837@example.com,555-01338,1,65.29,1.87,0
LDX-10838,Large Lead User 9838,53,F,Teacher,92364.7,New York,True,Auto,20,7,3,True,16,Paid Search,large_lead_9838@example.com,555-01339,1,81.96,0.47,0
LDX-10839,Large Lead User 9839,48,Other,Doctor,79684.94,Chicago,True,Life,10,4,2,False,18,Organic,large_lead_9839@example.com,555-01340,1,20.25,1.28,0
LDX-10840,Large Lead User 9840,43,F,Sales,70963.39,New York,True,Health,18,2,4,False,1,Social Media,large_lead_9840@example.com,555-01341,1,51.62,1.67,0
LDX-10841,Large Lead User 9841,74,M,Teacher,79674.37,Phoenix,False,Life,1,1,4,True,10,Social Media,large_lead_9841@example.com,555-01342,0,85.67,1.11,0
LDX-10842,Large Lead User 9842,43,M,Doctor,148034.25,Chicago,True,Life,20,6,4,True,27,Referral,large_lead_9842@example.com,555-01343,1,88.93,0.37,0
LDX-10843,Large Lead User 9843,45,M,Sales,84228.76,Phoenix,True,Health,9,8,1,True,17,Paid Search,large_lead_9843@example.com,555-01344,1,40.61,1.57,1
LDX-10844,Large Lead User 9844,52,Other,Teacher,117892.93,Los Angeles,True,Health,16,6,2,True,25,Organic,large_lead_9844@example.com,555-01345,0,37.99,0.2,0
LDX-10845,Large Lead User 9845,24,Other,Doctor,112446.28,New York,False,Home,19,5,0,True,11,Paid Search,large_lead_9845@example.com,555-01346,1,35.79,1.04,0
LDX-10846,Large Lead User 9846,56,Other,Student,68297.97,Phoenix,True,Home,14,8,5,False,4,Social Media,large_lead_9846@example.com,555-01347,1,34.39,0.23,0
LDX-10847,Large Lead User 9847,67,F,Engineer,126480.34,Los Angeles,True,Health,18,10,1,True,6,Organic,large_lead_9847@example.com,555-01348,1,44.52,0.68,0
LDX-10848,Large Lead User 9848,27,F,Student,81175.89,Chicago,False,Life,5,3,5,True,20,Referral,large_lead_9848@example.com,555-01349,0,61.1,1.38,0
LDX-10849,Large Lead User 9849,27,M,Teacher,127542.12,Phoenix,False,Life,14,6,0,True,15,Social Media,large_lead_9849@example.com,555-01350,0,80.99,1.53,1
LDX-10850,Large Lead User 9850,42,F,Student,84393.97,Phoenix,True,Auto,0,6,0,True,16,Social Media,large_lead_9850@example.com,555-01351,0,60.05,1.69,1
LDX-10851,Large Lead User 9851,26,M,Sales,125091.71,Houston,True,Life,17,3,3,False,13,Referral,large_lead_9851@example.com,555-01352,1,61.05,0.49,0
LDX-10852,Large Lead User 9852,43,F,Engineer,95343.23,Phoenix,False,Life,7,8,1,True,22,Referral,large_lead_9852@example.com,555-01353,0,25.86,1.42,0
LDX-10853,Large Lead User 9853,47,Other,Engineer,38352.92,New York,True,Home,3,9,5,True,27,Paid Search,large_lead_9853@example.com,555-01354,0,69.48,0.65,0
LDX-10854,Large Lead User 9854,50,Other,Doctor,93750.7,Houston,False,Auto,12,9,4,True,19,Referral,large_lead_9854@example.com,555-01355,1,86.29,1.75,1
LDX-10855,Large Lead User 9855,40,F,Engineer,37489.27,Los Angeles,False,Health,17,10,0,False,1,Referral,large_lead_9855@example.com,555-01356,1,46.54,0.72,0
LDX-10856,Large Lead User 9856,49,M,Doctor,95414.25,Los Angeles,True,Auto,5,1,3,True,5,Paid Search,large_lead_9856@example.com,555-01357,1,74.92,1.85,0
LDX-10857,Large Lead User 9857,53,Other,Student,108951.2,Houston,True,Health,4,8,0,False,5,Referral,large_lead_9857@example.com,555-01358,0,44.62,0.91,0
LDX-10858,Large Lead User 9858,36,F,Sales,52294.92,Phoenix,False,Auto,19,0,0,False,19,Social Media,large_lead_9858@example.com,555-01359,1,20.18,1.42,0
LDX-10859,Large Lead User 9859,52,F,Student,145408.53,New York,True,Home,2,7,1,True,24,Social Media,large_lead_9859@example.com,555-01360,0,65.17,1.97,1
LDX-10860,Large Lead User 9860,43,F,Doctor,94203.99,Chicago,False,Home,0,0,3,False,15,Social Media,large_lead_9860@example.com,555-01361,0,15.53,1.47,0
LDX-10861,Large Lead User 9861,52,F,Sales,99376.93,New York,True,Auto,18,4,0,False,22,Paid Search,large_lead_9861@example.com,555-01362,0,65.42,1.25,0
LDX-10862,Large Lead User 9862,39,Other,Sales,132943.01,Chicago,True,Life,0,3,5,False,4,Paid Search,large_lead_9862@example.com,555-01363,0,81.94,1.48,0
LDX-10863,Large Lead User 9863,24,F,Sales,71141.76,Los Angeles,False,Home,2,3,1,False,20,Organic,large_lead_9863@example.com,555-01364,0,67.8,0.99,0
LDX-10864,Large Lead User 9864,70,Other,Teacher,128343.72,Houston,False,Health,1,4,1,True,15,Referral,large_lead_9864@example.com,555-01365,0,11.07,1.49,0
LDX-10865,Large Lead User 9865,73,F,Sales,83858.47,Phoenix,False,Life,10,4,4,False,22,Organic,large_lead_9865@example.com,555-01366,1,32.98,1.06,0
LDX-10866,Large Lead User 9866,59,Other,Teacher,76938.45,Chicago,True,Auto,7,1,5,True,22,Referral,large_lead_9866@example.com,555-01367,1,18.79,0.67,0
LDX-10867,Large Lead User 9867,28,M,Engineer,112259.95,Phoenix,True,Auto,11,1,1,True,24,Paid Search,large_lead_9867@example.com,555-01368,1,43.84,0.05,0
LDX-10868,Large Lead User 9868,70,Other,Engineer,137987.67,Houston,False,Health,18,10,1,False,29,Social Media,large_lead_9868@example.com,555-01369,1,24.58,0.59,0
LDX-10869,Large Lead User 9869,26,F,Engineer,63274.5,Houston,True,Health,1,2,3,False,13,Organic,large_lead_9869@example.com,555-01370,1,22.95,1.91,1
LDX-10870,Large Lead User 9870,71,M,Engineer,81750.43,Phoenix,False,Health,19,0,5,False,4,Paid Search,large_lead_9870@example.com,555-01371,1,68.76,0.21,0
LDX-10871,Large Lead User 9871,22,F,Sales,141947.25,Houston,False,Auto,12,8,2,True,5,Organic,large_lead_9871@example.com,555-01372,0,44.6,1.15,1
LDX-10872,Large Lead User 9872,66,F,Sales,128157.2,New York,True,Life,15,8,0,False,19,Organic,large_lead_9872@example.com,555-01373,0,85.71,0.67,0
LDX-10873,Large Lead User 9873,70,F,Sales,121980.97,New York,False,Health,20,1,1,False,6,Paid Search,large_lead_9873@example.com,555-01374,0,22.59,1.32,0
LDX-10874,Large Lead User 9874,34,F,Student,33043.75,Houston,True,Auto,18,5,1,True,16,Social Media,large_lead_9874@example.com,555-01375,1,80.9,1.29,0
LDX-10875,Large Lead User 9875,24,Other,Student,78660.94,Los Angeles,True,Auto,6,2,5,False,22,Organic,large_lead_9875@example.com,555-01376,0,52.41,1.74,1
LDX-10876,Large Lead User 9876,61,M,Sales,35496.2,Phoenix,True,Auto,20,1,1,True,1,Referral,large_lead_9876@example.com,555-01377,1,63.55,0.61,0
LDX-10877,Large Lead User 9877,61,F,Engineer,56468.7,Phoenix,True,Life,6,3,3,True,11,Paid Search,large_lead_9877@example.com,555-01378,0,40.2,1.36,0
LDX-10878,Large Lead User 9878,29,Other,Engineer,62867.2,Los Angeles,True,Health,13,2,1,True,23,Referral,large_lead_9878@example.com,555-01379,1,17.27,0.49,0
LDX-10879,Large Lead User 9879,22,F,Teacher,51529.54,Los Angeles,True,Life,2,8,5,False,21,Referral,large_lead_9879@example.com,555-01380,1,31.53,1.39,0
LDX-10880,Large Lead User 9880,33,F,Doctor,103264.56,Houston,True,Home,1,3,4,True,6,Organic,large_lead_9880@example.com,555-01381,0,65.7,0.18,0
LDX-10881,Large Lead User 9881,70,M,Engineer,148413.85,Los Angeles,False,Health,16,2,1,True,15,Organic,large_lead_9881@example.com,555-01382,1,14.86,0.55,0
LDX-10882,Large Lead User 9882,45,M,Engineer,64207.74,Phoenix,True,Home,13,0,2,False,11,Organic,large_lead_9882@example.com,555-01383,0,16.38,0.91,0
LDX-10883,Large Lead User 9883,37,M,Doctor,116568.37,Los Angeles,True,Home,18,6,4,True,11,Referral,large_lead_9883@example.com,555-01384,1,90.22,1.8,1
LDX-10884,Large Lead User 9884,26,M,Sales,86518.83,Chicago,True,Health,15,3,0,False,29,Social Media,large_lead_9884@example.com,555-01385,1,28.2,1.22,0
LDX-10885,Large Lead User 9885,30,M,Doctor,33851.35,Los Angeles,False,Home,18,10,0,True,9,Paid Search,large_lead_9885@example.com,555-01386,0,17.78,0.92,0
LDX-10886,Large Lead User 9886,55,Other,Teacher,88705.61,Los Angeles,False,Health,6,9,4,True,16,Paid Search,large_lead_9886@example.com,555-01387,1,92.24,1.46,0
LDX-10887,Large Lead User 9887,22,F,Sales,80132.62,New York,False,Health,1,3,0,True,16,Organic,large_lead_9887@example.com,555-01388,0,72.38,0.85,0
LDX-10888,Large Lead User 9888,48,Other,Doctor,143992.07,Los Angeles,False,Auto,4,7,2,False,10,Paid Search,large_lead_9888@example.com,555-01389,0,88.68,0.03,0
LDX-10889,Large Lead User 9889,47,F,Doctor,52193.49,Phoenix,True,Life,11,6,5,False,15,Paid Search,large_lead_9889@example.com,555-01390,1,80.89,1.25,0
LDX-10890,Large Lead User 9890,27,M,Engineer,104454.63,Houston,False,Health,10,9,5,True,30,Social Media,large_lead_9890@example.com,555-01391,0,42.98,1.35,0
LDX-10891,Large Lead User 9891,63,Other,Engineer,97054.85,Houston,True,Home,2,5,4,False,23,Social Media,large_lead_9891@example.com,555-01392,1,55.32,0.67,0
LDX-10892,Large Lead User 9892,49,Other,Student,63257.44,Chicago,False,Life,2,10,2,True,12,Paid Search,large_lead_9892@example.com,555-01393,0,90.27,1.66,1
LDX-10893,Large Lead User 9893,51,M,Teacher,40477.05,Houston,True,Home,12,8,1,True,10,Social Media,large_lead_9893@example.com,555-01394,1,47.49,0.33,0
LDX-10894,Large Lead User 9894,65,M,Engineer,94972.19,New York,True,Life,4,6,3,False,12,Social Media,large_lead_9894@example.com,555-01395,0,53.75,0.04,0
LDX-10895,Large Lead User 9895,64,F,Teacher,113623.63,Houston,False,Life,17,0,3,True,15,Social Media,large_lead_9895@example.com,555-01396,1,35.59,1.58,1
LDX-10896,Large Lead User 9896,32,Other,Teacher,104235.63,Los Angeles,True,Auto,5,0,5,False,18,Paid Search,large_lead_9896@example.com,555-01397,0,49.68,1.68,1
LDX-10897,Large Lead User 9897,45,F,Student,52139.59,Los Angeles,False,Auto,17,0,5,False,2,Referral,large_lead_9897@example.com,555-01398,0,79.17,0.3,0
LDX-10898,Large Lead User 9898,51,F,Sales,141337.35,Chicago,True,Health,4,5,0,True,24,Referral,large_lead_9898@example.com,555-01399,0,91.02,1.29,0
LDX-10899,Large Lead User 9899,30,M,Doctor,111361.0,New York,True,Home,3,4,2,True,1,Organic,large_lead_9899@example.com,555-01400,0,17.52,0.89,0
LDX-10900,Large Lead User 9900,50,M,Doctor,111247.61,Houston,True,Health,2,5,4,False,13,Social Media,large_lead_9900@example.com,555-01401,0,11.1,1.21,0
LDX-10901,Large Lead User 9901,44,F,Sales,72162.6,Chicago,True,Health,14,6,4,True,3,Organic,large_lead_9901@example.com,555-01402,1,22.93,1.48,0
LDX-10902,Large Lead User 9902,41,M,Sales,86953.58,Chicago,False,Home,16,8,2,False,3,Paid Search,large_lead_9902@example.com,555-01403,1,27.93,0.75,0
LDX-10903,Large Lead User 9903,75,F,Student,75812.34,Houston,True,Auto,17,0,3,True,2,Social Media,large_lead_9903@example.com,555-01404,1,37.02,1.17,0
LDX-10904,Large Lead User 9904,62,Other,Teacher,130109.17,New York,True,Life,15,7,0,True,21,Social Media,large_lead_9904@example.com,555-01405,1,62.3,0.36,0
LDX-10905,Large Lead User 9905,58,Other,Student,82328.22,New York,False,Home,8,9,5,True,22,Paid Search,large_lead_9905@example.com,555-01406,0,38.77,0.24,0
LDX-10906,Large Lead User 9906,66,F,Student,46259.69,New York,True,Home,5,1,0,True,9,Social Media,large_lead_9906@example.com,555-01407,0,88.52,1.91,1
LDX-10907,Large Lead User 9907,74,F,Teacher,131399.39,New York,True,Life,9,5,2,False,22,Referral,large_lead_9907@example.com,555-01408,1,40.63,1.07,0
LDX-10908,Large Lead User 9908,32,Other,Student,42290.14,Phoenix,True,Health,4,7,4,True,8,Organic,large_lead_9908@example.com,555-01409,0,83.7,1.12,0
LDX-10909,Large Lead User 9909,23,F,Teacher,87542.19,Chicago,True,Auto,9,3,5,True,12,Paid Search,large_lead_9909@example.com,555-01410,1,71.92,1.98,1
LDX-10910,Large Lead User 9910,41,F,Sales,45041.3,New York,True,Auto,4,0,0,True,14,Referral,large_lead_9910@example.com,555-01411,0,20.7,0.16,0
LDX-10911,Large Lead User 9911,38,M,Teacher,35193.78,Chicago,True,Auto,9,2,5,False,1,Social Media,large_lead_9911@example.com,555-01412,1,41.7,1.84,1
LDX-10912,Large Lead User 9912,54,M,Student,123696.26,Los Angeles,True,Life,19,2,1,True,17,Organic,large_lead_9912@example.com,555-01413,1,93.18,1.16,0
LDX-10913,Large Lead User 9913,54,F,Sales,132155.62,Houston,True,Home,15,6,2,True,23,Social Media,large_lead_9913@example.com,555-01414,1,21.13,1.92,1
LDX-10914,Large Lead User 9914,29,F,Engineer,92367.31,Houston,False,Health,15,9,2,False,23,Referral,large_lead_9914@example.com,555-01415,0,30.33,0.16,0
LDX-10915,Large Lead User 9915,48,Other,Doctor,64870.72,Los Angeles,True,Health,13,10,1,True,28,Referral,large_lead_9915@example.com,555-01416,0,49.43,0.95,0
LDX-10916,Large Lead User 9916,64,M,Engineer,111182.24,Chicago,True,Life,3,3,1,False,13,Organic,large_lead_9916@example.com,555-01417,0,30.96,0.2,0
LDX-10917,Large Lead User 9917,49,F,Doctor,117024.06,Houston,False,Health,8,8,5,False,25,Paid Search,large_lead_9917@example.com,555-01418,1,79.12,1.58,1
LDX-10918,Large Lead User 9918,28,M,Engineer,44662.81,Houston,True,Home,15,6,3,False,8,Paid Search,large_lead_9918@example.com,555-01419,1,37.25,0.2,0
LDX-10919,Large Lead User 9919,61,F,Sales,41560.04,Houston,False,Life,2,8,5,True,25,Organic,large_lead_9919@example.com,555-01420,0,99.16,0.93,0
LDX-10920,Large Lead User 9920,29,F,Teacher,76035.59,Houston,False,Home,10,4,3,False,15,Referral,large_lead_9920@example.com,555-01421,1,78.76,1.11,0
LDX-10921,Large Lead User 9921,58,F,Doctor,111002.95,Houston,False,Life,17,4,5,False,18,Organic,large_lead_9921@example.com,555-01422,1,12.53,1.71,1
LDX-10922,Large Lead User 9922,24,M,Sales,45383.77,Chicago,False,Health,11,5,2,True,26,Paid Search,large_lead_9922@example.com,555-01423,1,32.29,1.78,1
LDX-10923,Large Lead User 9923,63,Other,Doctor,67451.94,New York,False,Health,2,9,5,False,3,Social Media,large_lead_9923@example.com,555-01424,1,11.84,0.34,0
LDX-10924,Large Lead User 9924,52,Other,Teacher,100558.71,Chicago,False,Life,10,2,3,False,19,Social Media,large_lead_9924@example.com,555-01425,1,97.25,1.62,1
LDX-10925,Large Lead User 9925,34,M,Student,89634.21,New York,True,Life,2,4,4,True,7,Referral,large_lead_9925@example.com,555-01426,1,48.44,1.99,1
LDX-10926,Large Lead User 9926,44,M,Sales,125478.21,Houston,False,Health,20,10,2,True,17,Organic,large_lead_9926@example.com,555-01427,1,66.51,1.08,0
LDX-10927,Large Lead User 9927,55,Other,Student,133525.18,Phoenix,False,Auto,18,8,3,True,7,Social Media,large_lead_9927@example.com,555-01428,1,51.62,1.88,1
LDX-10928,Large Lead User 9928,37,M,Sales,48056.72,Chicago,False,Home,9,4,3,True,14,Referral,large_lead_9928@example.com,555-01429,0,31.46,0.13,0
LDX-10929,Large Lead User 9929,31,M,Teacher,53029.92,Los Angeles,False,Home,7,0,2,False,15,Social Media,large_lead_9929@example.com,555-01430,0,69.28,0.84,0
LDX-10930,Large Lead User 9930,33,F,Engineer,107315.26,Houston,False,Auto,1,6,5,True,16,Paid Search,large_lead_9930@example.com,555-01431,1,20.07,1.79,1
LDX-10931,Large Lead User 9931,69,M,Teacher,90029.82,Phoenix,True,Life,3,5,4,False,22,Paid Search,large_lead_9931@example.com,555-01432,0,94.2,1.86,1
LDX-10932,Large Lead User 9932,35,F,Student,47313.35,Chicago,True,Life,5,8,1,False,9,Referral,large_lead_9932@example.com,555-01433,0,71.45,1.18,0
LDX-10933,Large Lead User 9933,39,Other,Engineer,135532.02,New York,True,Life,4,8,2,False,16,Social Media,large_lead_9933@example.com,555-01434,0,67.51,0.04,0
LDX-10934,Large Lead User 9934,66,F,Doctor,73542.61,Chicago,True,Home,3,4,4,True,28,Paid Search,large_lead_9934@example.com,555-01435,0,92.43,0.02,0
LDX-10935,Large Lead User 9935,62,F,Sales,68062.12,Chicago,False,Auto,20,2,3,False,26,Organic,large_lead_9935@example.com,555-01436,1,41.67,1.65,0
LDX-10936,Large Lead User 9936,60,Other,Teacher,117507.79,Houston,True,Auto,17,6,5,True,11,Social Media,large_lead_9936@example.com,555-01437,1,38.23,0.1,0
LDX-10937,Large Lead User 9937,27,Other,Sales,43299.38,Chicago,False,Health,7,2,4,False,23,Paid Search,large_lead_9937@example.com,555-01438,0,71.87,1.53,0
LDX-10938,Large Lead User 9938,74,Other,Teacher,69309.65,New York,True,Home,9,1,1,False,3,Paid Search,large_lead_9938@example.com,555-01439,1,33.56,1.75,0
LDX-10939,Large Lead User 9939,32,Other,Engineer,35973.96,New York,False,Health,19,10,3,False,20,Organic,large_lead_9939@example.com,555-01440,1,30.2,0.74,0
