customer_id,name,age,policy_type,premium_amount,renewal_history,claim_history,complaint_count,support_tickets,feedback,email,contact_number,churn_target,income_to_premium_ratio,claim_frequency,is_fraud
CUSTX-10243,Large Customer User 8243,47,Health,1125.05,3,4,3,8,Will renew,large_cust_8243@example.com,555-02244,1,13.25,1.33,0
CUSTX-10244,Large Customer User 8244,77,Health,740.11,5,2,4,7,Average,large_cust_8244@example.com,555-02245,1,24.25,0.4,0
CUSTX-10245,Large Customer User 8245,75,Home,2903.62,8,0,3,0,Will renew,large_cust_8245@example.com,555-02246,0,45.81,0.0,0
CUSTX-10246,Large Customer User 8246,53,Auto,1950.81,9,2,2,2,Poor support,large_cust_8246@example.com,555-02247,0,10.67,0.22,0
CUSTX-10247,Large Customer User 8247,22,Auto,1657.02,0,5,4,7,Average,large_cust_8247@example.com,555-02248,1,30.44,5.0,1
CUSTX-10248,Large Customer User 8248,64,Home,2660.79,10,5,0,9,Will renew,large_cust_8248@example.com,555-02249,0,11.49,0.5,0
CUSTX-10249,Large Customer User 8249,85,Health,841.01,2,0,5,10,Will renew,large_cust_8249@example.com,555-02250,1,35.95,0.0,0
CUSTX-10250,Large Customer User 8250,36,Health,667.86,1,0,1,9,Great service,large_cust_8250@example.com,555-02251,1,42.47,0.0,0
CUSTX-10251,Large Customer User 8251,78,Life,1476.78,6,1,0,4,Will renew,large_cust_8251@example.com,555-02252,0,35.66,0.17,0
CUSTX-10252,Large Customer User 8252,37,Home,1580.88,2,1,5,0,Will renew,large_cust_8252@example.com,555-02253,0,38.37,0.5,0
CUSTX-10253,Large Customer User 8253,47,Life,1690.4,10,2,2,4,Poor support,large_cust_8253@example.com,555-02254,0,22.36,0.2,0
CUSTX-10254,Large Customer User 8254,35,Life,1659.91,0,3,3,2,Great service,large_cust_8254@example.com,555-02255,1,34.03,3.0,1
CUSTX-10255,Large Customer User 8255,78,Home,606.58,7,0,2,2,Average,large_cust_8255@example.com,555-02256,0,27.53,0.0,0
CUSTX-10256,Large Customer User 8256,48,Life,1372.09,6,1,5,8,Will renew,large_cust_8256@example.com,555-02257,1,20.27,0.17,0
CUSTX-10257,Large Customer User 8257,39,Health,1195.85,6,3,5,4,Poor support,large_cust_8257@example.com,555-02258,0,32.26,0.5,0
CUSTX-10258,Large Customer User 8258,45,Life,1940.1,8,4,4,10,Will renew,large_cust_8258@example.com,555-02259,0,32.79,0.5,0
CUSTX-10259,Large Customer User 8259,73,Home,668.92,3,5,0,2,Too expensive,large_cust_8259@example.com,555-02260,0,9.74,1.67,1
CUSTX-10260,Large Customer User 8260,44,Auto,2320.41,1,0,3,6,Poor support,large_cust_8260@example.com,555-02261,1,39.35,0.0,0
CUSTX-10261,Large Customer User 8261,25,Home,2808.88,7,4,2,1,Too expensive,large_cust_8261@example.com,555-02262,0,16.36,0.57,0
CUSTX-10262,Large Customer User 8262,78,Auto,2197.12,2,1,1,3,Will renew,large_cust_8262@example.com,555-02263,0,6.09,0.5,0
CUSTX-10263,Large Customer User 8263,34,Life,1008.85,5,0,1,0,Too expensive,large_cust_8263@example.com,555-02264,0,35.71,0.0,0
CUSTX-10264,Large Customer User 8264,85,Home,975.34,7,4,1,9,Great service,large_cust_8264@example.com,555-02265,0,24.75,0.57,0
CUSTX-10265,Large Customer User 8265,70,Health,2684.94,2,0,4,1,Too expensive,large_cust_8265@example.com,555-02266,1,7.32,0.0,0
CUSTX-10266,Large Customer User 8266,64,Life,556.36,6,1,2,4,Great service,large_cust_8266@example.com,555-02267,1,29.05,0.17,0
CUSTX-10267,Large Customer User 8267,52,Auto,2632.99,4,5,4,8,Will renew,large_cust_8267@example.com,555-02268,1,26.19,1.25,0
CUSTX-10268,Large Customer User 8268,55,Home,2133.08,6,0,0,5,Too expensive,large_cust_8268@example.com,555-02269,0,29.62,0.0,0
CUSTX-10269,Large Customer User 8269,64,Auto,2810.44,3,4,5,0,Average,large_cust_8269@example.com,555-02270,0,49.15,1.33,0
CUSTX-10270,Large Customer User 8270,75,Auto,1995.37,8,5,4,1,Great service,large_cust_8270@example.com,555-02271,1,6.6,0.62,0
CUSTX-10271,Large Customer User 8271,50,Auto,2125.84,4,1,3,7,Great service,large_cust_8271@example.com,555-02272,0,6.19,0.25,0
CUSTX-10272,Large Customer User 8272,47,Health,1835.46,10,0,3,10,Poor support,large_cust_8272@example.com,555-02273,0,36.29,0.0,0
CUSTX-10273,Large Customer User 8273,77,Life,2253.34,1,2,4,2,Poor support,large_cust_8273@example.com,555-02274,0,46.31,2.0,1
CUSTX-10274,Large Customer User 8274,52,Auto,1080.08,3,4,4,0,Great service,large_cust_8274@example.com,555-02275,0,44.3,1.33,0
CUSTX-10275,Large Customer User 8275,53,Life,2531.55,2,2,0,0,Will renew,large_cust_8275@example.com,555-02276,0,34.48,1.0,0
CUSTX-10276,Large Customer User 8276,53,Auto,2995.22,6,0,1,9,Average,large_cust_8276@example.com,555-02277,1,47.23,0.0,0
CUSTX-10277,Large Customer User 8277,48,Life,1737.32,3,2,5,5,Too expensive,large_cust_8277@example.com,555-02278,1,28.71,0.67,0
CUSTX-10278,Large Customer User 8278,56,Health,1297.15,1,5,4,8,Average,large_cust_8278@example.com,555-02279,0,8.53,5.0,0
CUSTX-10279,Large Customer User 8279,39,Home,2603.56,4,2,4,3,Great service,large_cust_8279@example.com,555-02280,1,49.01,0.5,0
CUSTX-10280,Large Customer User 8280,78,Life,2124.77,0,2,3,1,Great service,large_cust_8280@example.com,555-02281,1,7.69,2.0,1
CUSTX-10281,Large Customer User 8281,71,Health,1738.39,7,1,3,6,Will renew,large_cust_8281@example.com,555-02282,1,7.35,0.14,0
CUSTX-10282,Large Customer User 8282,61,Home,578.27,9,2,2,0,Great service,large_cust_8282@example.com,555-02283,0,20.34,0.22,0
CUSTX-10283,Large Customer User 8283,77,Health,2664.36,1,5,5,0,Poor support,large_cust_8283@example.com,555-02284,0,30.77,5.0,1
CUSTX-10284,Large Customer User 8284,55,Auto,906.37,3,5,3,7,Too expensive,large_cust_8284@example.com,555-02285,1,39.71,1.67,0
CUSTX-10285,Large Customer User 8285,59,Auto,1343.83,9,2,3,0,Great service,large_cust_8285@example.com,555-02286,0,18.81,0.22,0
CUSTX-10286,Large Customer User 8286,63,Life,2590.0,7,0,1,7,Poor support,large_cust_8286@example.com,555-02287,1,33.7,0.0,0
CUSTX-10287,Large Customer User 8287,49,Health,1521.53,4,0,4,1,Too expensive,large_cust_8287@example.com,555-02288,0,16.61,0.0,0
CUSTX-10288,Large Customer User 8288,57,Auto,1148.85,3,4,3,2,Too expensive,large_cust_8288@example.com,555-02289,1,10.15,1.33,0
CUSTX-10289,Large Customer User 8289,26,Auto,960.64,9,1,4,7,Average,large_cust_8289@example.com,555-02290,0,48.89,0.11,0
CUSTX-10290,Large Customer User 8290,24,Health,2195.97,0,0,2,8,Great service,large_cust_8290@example.com,555-02291,1,28.0,0.0,0
CUSTX-10291,Large Customer User 8291,52,Home,1010.1,10,2,4,5,Great service,large_cust_8291@example.com,555-02292,0,19.69,0.2,0
CUSTX-10292,Large Customer User 8292,68,Auto,1337.46,5,4,3,10,Too expensive,large_cust_8292@example.com,555-02293,0,21.57,0.8,0
CUSTX-10293,Large Customer User 8293,59,Life,2825.77,1,4,4,0,Too expensive,large_cust_8293@example.com,555-02294,0,22.05,4.0,0
CUSTX-10294,Large Customer User 8294,26,Health,2142.65,10,1,1,6,Will renew,large_cust_8294@example.com,555-02295,0,37.99,0.1,0
CUSTX-10295,Large Customer User 8295,28,Life,2017.76,8,4,5,8,Too expensive,large_cust_8295@example.com,555-02296,1,19.79,0.5,0
CUSTX-10296,Large Customer User 8296,68,Life,1077.23,3,3,2,1,Great service,large_cust_8296@example.com,555-02297,0,20.84,1.0,0
CUSTX-10297,Large Customer User 8297,31,Home,2786.59,9,1,5,7,Will renew,large_cust_8297@example.com,555-02298,0,16.02,0.11,0
CUSTX-10298,Large Customer User 8298,74,Auto,2185.26,9,2,5,2,Great service,large_cust_8298@example.com,555-02299,1,23.38,0.22,0
CUSTX-10299,Large Customer User 8299,40,Health,1940.03,2,0,5,3,Average,large_cust_8299@example.com,555-02300,1,39.45,0.0,0
CUSTX-10300,Large Customer User 8300,82,Home,2357.13,6,0,1,0,Will renew,large_cust_8300@example.com,555-02301,0,44.01,0.0,0
CUSTX-10301,Large Customer User 8301,71,Auto,2760.65,6,2,2,2,Average,large_cust_8301@example.com,555-02302,0,45.38,0.33,0
CUSTX-10302,Large Customer User 8302,65,Health,1978.7,0,3,4,1,Poor support,large_cust_8302@example.com,555-02303,0,18.02,3.0,0
CUSTX-10303,Large Customer User 8303,83,Home,2250.28,9,0,5,2,Great service,large_cust_8303@example.com,555-02304,0,31.71,0.0,0
CUSTX-10304,Large Customer User 8304,69,Life,2184.77,5,4,3,6,Great service,large_cust_8304@example.com,555-02305,0,15.45,0.8,0
CUSTX-10305,Large Customer User 8305,85,Life,1352.79,8,3,4,8,Average,large_cust_8305@example.com,555-02306,0,22.28,0.38,0
CUSTX-10306,Large Customer User 8306,44,Life,2883.78,6,4,0,3,Great service,large_cust_8306@example.com,555-02307,0,20.63,0.67,0
CUSTX-10307,Large Customer User 8307,43,Auto,796.38,7,2,2,7,Too expensive,large_cust_8307@example.com,555-02308,1,34.99,0.29,0
CUSTX-10308,Large Customer User 8308,40,Home,739.94,2,4,4,8,Great service,large_cust_8308@example.com,555-02309,0,26.98,2.0,1
CUSTX-10309,Large Customer User 8309,25,Life,1423.85,6,3,2,9,Great service,large_cust_8309@example.com,555-02310,0,37.23,0.5,0
CUSTX-10310,Large Customer User 8310,37,Auto,1611.01,4,2,3,7,Average,large_cust_8310@example.com,555-02311,1,41.16,0.5,0
CUSTX-10311,Large Customer User 8311,50,Auto,2318.4,8,5,2,2,Average,large_cust_8311@example.com,555-02312,0,45.15,0.62,0
CUSTX-10312,Large Customer User 8312,26,Auto,1583.44,5,5,5,8,Great service,large_cust_8312@example.com,555-02313,1,16.07,1.0,0
CUSTX-10313,Large Customer User 8313,70,Health,2680.29,3,1,1,10,Average,large_cust_8313@example.com,555-02314,1,10.93,0.33,0
CUSTX-10314,Large Customer User 8314,33,Home,2877.08,0,4,5,3,Great service,large_cust_8314@example.com,555-02315,1,23.82,4.0,1
CUSTX-10315,Large Customer User 8315,55,Life,2033.45,3,5,5,9,Too expensive,large_cust_8315@example.com,555-02316,1,44.38,1.67,0
CUSTX-10316,Large Customer User 8316,84,Home,1725.55,9,0,5,6,Great service,large_cust_8316@example.com,555-02317,1,48.33,0.0,0
CUSTX-10317,Large Customer User 8317,58,Life,1548.99,3,3,3,5,Great service,large_cust_8317@example.com,555-02318,1,20.64,1.0,0
CUSTX-10318,Large Customer User 8318,72,Life,2262.05,9,2,3,7,Will renew,large_cust_8318@example.com,555-02319,1,14.68,0.22,0
CUSTX-10319,Large Customer User 8319,74,Health,652.01,10,3,2,4,Poor support,large_cust_8319@example.com,555-02320,0,16.73,0.3,0
CUSTX-10320,Large Customer User 8320,28,Health,1170.79,5,3,5,3,Too expensive,large_cust_8320@example.com,555-02321,1,30.76,0.6,0
CUSTX-10321,Large Customer User 8321,43,Auto,1840.03,9,4,5,1,Great service,large_cust_8321@example.com,555-02322,1,41.11,0.44,0
CUSTX-10322,Large Customer User 8322,33,Life,2451.08,8,1,2,5,Will renew,large_cust_8322@example.com,555-02323,1,13.93,0.12,0
CUSTX-10323,Large Customer User 8323,42,Health,2595.37,4,2,3,3,Too expensive,large_cust_8323@example.com,555-02324,0,29.88,0.5,0
CUSTX-10324,Large Customer User 8324,53,Auto,2850.03,8,3,0,0,Too expensive,large_cust_8324@example.com,555-02325,0,17.74,0.38,0
CUSTX-10325,Large Customer User 8325,25,Home,1075.01,0,3,5,3,Average,large_cust_8325@example.com,555-02326,1,43.79,3.0,1
CUSTX-10326,Large Customer User 8326,31,Auto,684.73,0,4,5,6,Will renew,large_cust_8326@example.com,555-02327,1,40.67,4.0,0
CUSTX-10327,Large Customer User 8327,46,Health,2578.68,6,2,2,5,Too expensive,large_cust_8327@example.com,555-02328,1,9.49,0.33,0
CUSTX-10328,Large Customer User 8328,82,Life,1441.45,3,3,3,1,Will renew,large_cust_8328@example.com,555-02329,0,27.8,1.0,0
CUSTX-10329,Large Customer User 8329,70,Home,543.03,5,3,3,6,Will renew,large_cust_8329@example.com,555-02330,0,48.88,0.6,0
CUSTX-10330,Large Customer User 8330,72,Home,2428.01,7,2,3,5,Great service,large_cust_8330@example.com,555-02331,0,9.29,0.29,0
CUSTX-10331,Large Customer User 8331,43,Home,1019.2,3,3,3,9,Great service,large_cust_8331@example.com,555-02332,1,39.53,1.0,0
CUSTX-10332,Large Customer User 8332,54,Auto,1529.65,2,4,5,5,Average,large_cust_8332@example.com,555-02333,1,36.07,2.0,1
CUSTX-10333,Large Customer User 8333,84,Auto,1863.97,3,4,2,10,Great service,large_cust_8333@example.com,555-02334,0,24.16,1.33,0
CUSTX-10334,Large Customer User 8334,31,Auto,1439.22,8,3,0,2,Great service,large_cust_8334@example.com,555-02335,0,44.85,0.38,0
CUSTX-10335,Large Customer User 8335,85,Auto,926.81,2,3,4,7,Average,large_cust_8335@example.com,555-02336,1,10.29,1.5,0
CUSTX-10336,Large Customer User 8336,59,Home,2299.86,8,4,5,4,Too expensive,large_cust_8336@example.com,555-02337,0,18.06,0.5,0
CUSTX-10337,Large Customer User 8337,48,Life,2507.03,8,1,5,5,Too expensive,large_cust_8337@example.com,555-02338,1,12.39,0.12,0
CUSTX-10338,Large Customer User 8338,82,Life,524.55,2,0,3,2,Too expensive,large_cust_8338@example.com,555-02339,0,13.97,0.0,0
CUSTX-10339,Large Customer User 8339,34,Life,1844.33,0,0,2,1,Will renew,large_cust_8339@example.com,555-02340,0,44.75,0.0,0
CUSTX-10340,Large Customer User 8340,66,Life,2072.05,4,4,1,4,Average,large_cust_8340@example.com,555-02341,0,33.1,1.0,0
CUSTX-10341,Large Customer User 8341,73,Auto,2835.77,10,1,4,8,Too expensive,large_cust_8341@example.com,555-02342,1,17.6,0.1,0
CUSTX-10342,Large Customer User 8342,55,Life,1909.15,9,4,1,8,Will renew,large_cust_8342@example.com,555-02343,0,35.08,0.44,0
CUSTX-10343,Large Customer User 8343,82,Home,1023.27,3,1,0,3,Too expensive,large_cust_8343@example.com,555-02344,0,26.4,0.33,0
CUSTX-10344,Large Customer User 8344,22,Life,1308.34,8,3,0,2,Average,large_cust_8344@example.com,555-02345,0,27.52,0.38,0
CUSTX-10345,Large Customer User 8345,37,Life,1101.93,6,4,3,6,Will renew,large_cust_8345@example.com,555-02346,1,8.52,0.67,0
CUSTX-10346,Large Customer User 8346,49,Life,2888.4,2,3,5,4,Great service,large_cust_8346@example.com,555-02347,1,30.11,1.5,0
CUSTX-10347,Large Customer User 8347,77,Health,2130.23,5,2,1,0,Too expensive,large_cust_8347@example.com,555-02348,0,32.76,0.4,0
CUSTX-10348,Large Customer User 8348,46,Life,1456.14,3,0,1,0,Average,large_cust_8348@example.com,555-02349,0,9.23,0.0,0
CUSTX-10349,Large Customer User 8349,69,Health,2789.52,9,5,4,0,Poor support,large_cust_8349@example.com,555-02350,0,6.98,0.56,0
CUSTX-10350,Large Customer User 8350,54,Health,1185.43,0,4,0,9,Too expensive,large_cust_8350@example.com,555-02351,0,26.31,4.0,1
CUSTX-10351,Large Customer User 8351,35,Auto,595.48,2,1,0,9,Poor support,large_cust_8351@example.com,555-02352,1,42.53,0.5,0
CUSTX-10352,Large Customer User 8352,37,Auto,640.12,5,1,5,0,Average,large_cust_8352@example.com,555-02353,0,42.68,0.2,0
CUSTX-10353,Large Customer User 8353,62,Health,2744.34,5,3,1,9,Great service,large_cust_8353@example.com,555-02354,0,7.92,0.6,0
CUSTX-10354,Large Customer User 8354,40,Health,2322.39,7,5,0,2,Too expensive,large_cust_8354@example.com,555-02355,0,33.59,0.71,0
CUSTX-10355,Large Customer User 8355,22,Health,1277.91,1,5,4,5,Great service,large_cust_8355@example.com,555-02356,1,10.23,5.0,1
CUSTX-10356,Large Customer User 8356,33,Auto,956.25,5,1,0,2,Too expensive,large_cust_8356@example.com,555-02357,0,33.71,0.2,0
CUSTX-10357,Large Customer User 8357,80,Home,703.19,4,1,5,3,Average,large_cust_8357@example.com,555-02358,1,7.4,0.25,0
CUSTX-10358,Large Customer User 8358,58,Home,945.01,5,2,1,9,Too expensive,large_cust_8358@example.com,555-02359,0,49.07,0.4,0
CUSTX-10359,Large Customer User 8359,55,Health,2243.9,7,5,2,1,Too expensive,large_cust_8359@example.com,555-02360,0,6.65,0.71,0
CUSTX-10360,Large Customer User 8360,71,Home,889.26,6,2,4,3,Average,large_cust_8360@example.com,555-02361,0,36.48,0.33,0
CUSTX-10361,Large Customer User 8361,56,Home,726.89,3,0,1,4,Poor support,large_cust_8361@example.com,555-02362,1,11.29,0.0,0
CUSTX-10362,Large Customer User 8362,63,Life,1430.71,9,0,3,10,Great service,large_cust_8362@example.com,555-02363,1,12.14,0.0,0
CUSTX-10363,Large Customer User 8363,82,Home,1336.78,2,3,5,1,Great service,large_cust_8363@example.com,555-02364,1,24.76,1.5,0
CUSTX-10364,Large Customer User 8364,80,Life,1983.94,6,5,5,6,Will renew,large_cust_8364@example.com,555-02365,1,20.2,0.83,0
CUSTX-10365,Large Customer User 8365,73,Auto,1250.43,1,4,1,8,Too expensive,large_cust_8365@example.com,555-02366,0,28.05,4.0,1
CUSTX-10366,Large Customer User 8366,60,Home,2716.49,3,1,5,8,Average,large_cust_8366@example.com,555-02367,1,40.49,0.33,0
CUSTX-10367,Large Customer User 8367,28,Home,2925.81,5,0,2,2,Too expensive,large_cust_8367@example.com,555-02368,0,44.73,0.0,0
CUSTX-10368,Large Customer User 8368,60,Life,1268.82,3,1,1,3,Great service,large_cust_8368@example.com,555-02369,0,26.48,0.33,0
CUSTX-10369,Large Customer User 8369,66,Health,749.78,6,5,4,10,Poor support,large_cust_8369@example.com,555-02370,0,36.78,0.83,0
CUSTX-10370,Large Customer User 8370,34,Health,1468.93,6,5,2,2,Will renew,large_cust_8370@example.com,555-02371,0,22.72,0.83,0
CUSTX-10371,Large Customer User 8371,31,Life,1367.17,0,1,5,9,Average,large_cust_8371@example.com,555-02372,1,20.29,1.0,0
CUSTX-10372,Large Customer User 8372,22,Home,2026.42,10,0,3,1,Average,large_cust_8372@example.com,555-02373,0,24.59,0.0,0
CUSTX-10373,Large Customer User 8373,65,Auto,1460.17,2,3,1,6,Average,large_cust_8373@example.com,555-02374,0,48.13,1.5,0
CUSTX-10374,Large Customer User 8374,75,Life,948.79,8,0,3,10,Great service,large_cust_8374@example.com,555-02375,1,34.51,0.0,0
CUSTX-10375,Large Customer User 8375,73,Health,2508.88,5,5,0,2,Great service,large_cust_8375@example.com,555-02376,0,26.88,1.0,0
CUSTX-10376,Large Customer User 8376,73,Health,1556.14,6,4,0,4,Will renew,large_cust_8376@example.com,555-02377,0,21.78,0.67,0
CUSTX-10377,Large Customer User 8377,82,Auto,2280.06,1,4,4,5,Too expensive,large_cust_8377@example.com,555-02378,0,5.31,4.0,0
CUSTX-10378,Large Customer User 8378,55,Health,994.03,6,0,4,7,Poor support,large_cust_8378@example.com,555-02379,1,21.52,0.0,0
CUSTX-10379,Large Customer User 8379,69,Home,1130.82,4,2,2,10,Average,large_cust_8379@example.com,555-02380,1,21.06,0.5,0
CUSTX-10380,Large Customer User 8380,24,Health,1616.93,0,0,2,10,Too expensive,large_cust_8380@example.com,555-02381,1,12.89,0.0,0
CUSTX-10381,Large Customer User 8381,34,Home,815.14,7,3,1,10,Will renew,large_cust_8381@example.com,555-02382,1,30.61,0.43,0
CUSTX-10382,Large Customer User 8382,27,Health,691.34,2,0,2,0,Will renew,large_cust_8382@example.com,555-02383,0,49.11,0.0,0
CUSTX-10383,Large Customer User 8383,32,Life,1344.43,6,5,5,4,Great service,large_cust_8383@example.com,555-02384,1,42.66,0.83,0
CUSTX-10384,Large Customer User 8384,77,Home,2912.9,4,4,1,9,Great service,large_cust_8384@example.com,555-02385,0,21.84,1.0,0
CUSTX-10385,Large Customer User 8385,82,Home,1038.02,2,4,3,4,Average,large_cust_8385@example.com,555-02386,0,17.27,2.0,1
CUSTX-10386,Large Customer User 8386,74,Home,1017.84,2,5,3,10,Too expensive,large_cust_8386@example.com,555-02387,1,5.81,2.5,1
CUSTX-10387,Large Customer User 8387,63,Life,1052.64,9,5,4,4,Will renew,large_cust_8387@example.com,555-02388,0,22.51,0.56,0
CUSTX-10388,Large Customer User 8388,23,Home,1357.38,7,3,2,5,Will renew,large_cust_8388@example.com,555-02389,0,36.4,0.43,0
CUSTX-10389,Large Customer User 8389,71,Life,1139.23,9,4,0,10,Great service,large_cust_8389@example.com,555-02390,0,14.34,0.44,0
CUSTX-10390,Large Customer User 8390,69,Home,1260.08,10,4,2,7,Will renew,large_cust_8390@example.com,555-02391,0,20.82,0.4,0
CUSTX-10391,Large Customer User 8391,77,Home,1538.48,8,3,0,4,Poor support,large_cust_8391@example.com,555-02392,0,32.32,0.38,0
CUSTX-10392,Large Customer User 8392,37,Health,742.45,1,1,1,3,Will renew,large_cust_8392@example.com,555-02393,1,23.38,1.0,0
CUSTX-10393,Large Customer User 8393,49,Life,1545.45,5,5,4,4,Will renew,large_cust_8393@example.com,555-02394,0,29.1,1.0,0
CUSTX-10394,Large Customer User 8394,72,Home,1062.75,7,1,3,7,Poor support,large_cust_8394@example.com,555-02395,0,17.98,0.14,0
CUSTX-10395,Large Customer User 8395,64,Health,2407.34,10,5,5,2,Poor support,large_cust_8395@example.com,555-02396,1,23.46,0.5,0
CUSTX-10396,Large Customer User 8396,25,Health,2047.19,9,4,1,9,Great service,large_cust_8396@example.com,555-02397,1,19.63,0.44,0
CUSTX-10397,Large Customer User 8397,53,Health,916.15,10,5,5,7,Will renew,large_cust_8397@example.com,555-02398,1,28.01,0.5,0
CUSTX-10398,Large Customer User 8398,46,Home,2625.77,5,3,1,7,Average,large_cust_8398@example.com,555-02399,1,10.97,0.6,0
CUSTX-10399,Large Customer User 8399,30,Home,2736.11,7,3,1,9,Too expensive,large_cust_8399@example.com,555-02400,0,48.78,0.43,0
CUSTX-10400,Large Customer User 8400,36,Auto,2509.22,3,0,2,2,Poor support,large_cust_8400@example.com,555-02401,0,44.02,0.0,0
CUSTX-10401,Large Customer User 8401,82,Auto,2655.42,4,5,0,6,Poor support,large_cust_8401@example.com,555-02402,0,26.64,1.25,0
CUSTX-10402,Large Customer User 8402,29,Health,1232.41,5,5,3,0,Poor support,large_cust_8402@example.com,555-02403,0,40.43,1.0,0
CUSTX-10403,Large Customer User 8403,35,Home,864.96,1,5,2,9,Poor support,large_cust_8403@example.com,555-02404,1,14.45,5.0,1
CUSTX-10404,Large Customer User 8404,34,Life,1325.06,7,1,5,1,Average,large_cust_8404@example.com,555-02405,1,18.29,0.14,0
CUSTX-10405,Large Customer User 8405,78,Home,1326.65,9,1,3,4,Will renew,large_cust_8405@example.com,555-02406,1,17.98,0.11,0
